Sale_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Cost_Per_Unit
S000367,2026-12-11,C0790,P074,ST021,8,8011.73,0.05,5135.74
S000368,2025-12-05,C0146,P016,ST009,1,10374.74,0.05,6754.56
S000369,2026-04-28,C0606,P082,ST013,5,14990.79,0.02,11120.16
S000370,2026-04-27,C0575,P062,ST020,7,3763.43,0.02,2627.77
S000371,2025-09-05,C0892,P064,ST019,7,8334.88,0.05,7055.83
S000372,2026-08-30,C0499,P071,ST021,1,10595.07,0.05,7113.15
S000373,2025-12-25,C0566,P072,ST014,2,9864.64,0.02,7885.7
S000374,2025-08-08,C0431,P046,ST008,6,12040.77,0.05,7655.82
S000375,2025-03-25,C0449,P033,ST005,4,14656.96,0.0,9814.74
S000376,2025-04-26,C0536,P047,ST009,7,6686.54,0.0,4501.3
S000377,2026-08-24,C0367,P059,ST009,5,1656.61,0.1,1382.59
S000378,2026-02-06,C0515,P080,ST023,4,8937.94,0.02,7154.82
S000379,2026-11-17,C0600,P025,ST009,6,1291.45,0.1,935.06
S000380,2026-02-19,C0948,P079,ST018,2,1758.05,0.05,1464.98
S000381,2026-05-12,C0855,P078,ST025,1,2485.13,0.0,1948.16
S000382,2025-01-18,C0789,P076,ST016,5,8517.67,0.05,6054.39
S000383,2026-11-15,C0494,P055,ST007,5,13846.73,0.05,9400.32
S000384,2025-01-23,C0698,P053,ST025,3,5273.96,0.05,3373.97
S000385,2025-04-01,C0201,P018,ST004,5,4947.61,0.0,3821.41
S000386,2026-04-11,C0163,P007,ST012,2,7836.51,0.05,5642.26
S000387,2025-11-17,C0023,P065,ST005,8,3038.65,0.0,2327.08
S000388,2025-07-25,C0820,P065,ST013,8,3249.19,0.0,2327.08
S000389,2025-10-11,C0511,P015,ST007,6,9191.16,0.1,7707.94
S000390,2026-09-08,C0603,P029,ST022,5,10693.33,0.0,6795.13
S000391,2026-05-26,C0290,P011,ST020,2,11463.44,0.0,8103.73
S000392,2026-09-06,C0847,P049,ST006,1,1995.28,0.05,1636.57
S000393,2026-08-25,C0260,P080,ST012,5,10458.66,0.0,7154.82
S000394,2026-04-09,C0135,P065,ST020,8,2798.08,0.02,2327.08
S000395,2026-02-08,C0612,P024,ST007,5,4645.03,0.05,2998.79
S000396,2026-03-11,C0882,P022,ST020,3,6983.81,0.0,5050.21
S000397,2025-04-12,C0842,P028,ST019,3,9911.18,0.05,8027.52
S000398,2026-02-14,C0842,P058,ST019,8,4045.38,0.15,3448.84
S000399,2026-04-13,C0866,P028,ST007,5,10305.46,0.05,8027.52
S000400,2025-07-02,C0232,P052,ST001,4,12519.3,0.05,8471.56
S000401,2025-06-16,C0615,P054,ST018,7,18132.4,0.0,11637.82
S000402,2025-04-18,C0259,P016,ST012,1,10021.84,0.02,6754.56
S000403,2026-07-18,C0896,P032,ST017,2,6929.45,0.0,5025.05
S000404,2025-11-29,C0384,P019,ST014,6,871.05,0.0,612.11
S000405,2025-11-04,C0320,P028,ST017,7,9856.17,0.02,8027.52
S000406,2025-01-11,C0296,P088,ST004,6,7516.61,0.05,5917.07
S000407,2025-04-11,C0375,P056,ST008,5,11646.53,0.0,8673.46
S000408,2026-08-07,C0509,P043,ST019,8,8977.21,0.0,5492.34
S000409,2026-05-11,C0355,P032,ST019,7,7451.93,0.02,5025.05
S000410,2025-04-27,C0553,P023,ST004,7,13548.53,0.05,10277.49
S000411,2026-05-11,C0581,P004,ST010,4,13100.89,0.02,8062.0
S000412,2025-10-03,C0145,P044,ST017,6,7713.0,0.1,4727.0
S000413,2026-12-16,C0120,P034,ST015,7,3446.11,0.1,2211.93
S000414,2026-02-28,C0835,P046,ST009,4,9259.17,0.05,7655.82
S000415,2026-02-10,C0521,P006,ST004,2,13925.08,0.1,9423.57
S000416,2025-12-31,C0820,P009,ST010,7,2895.76,0.05,1892.61
S000417,2026-11-03,C0144,P057,ST001,5,6521.71,0.0,5530.0
S000418,2025-03-29,C0837,P047,ST012,6,7311.85,0.15,4501.3
S000419,2026-01-13,C0756,P012,ST023,6,9079.1,0.1,5785.38
S000420,2026-10-04,C0161,P066,ST020,1,16627.15,0.0,10315.22
S000421,2025-11-05,C0025,P042,ST010,3,9783.52,0.15,8431.76
S000422,2025-04-01,C0880,P042,ST010,8,10896.21,0.0,8431.76
S000423,2026-08-25,C0418,P041,ST011,7,3140.33,0.15,2039.67
S000424,2025-01-05,C0502,P042,ST020,4,11352.32,0.0,8431.76
S000425,2025-08-20,C0448,P046,ST007,6,10890.54,0.05,7655.82
S000426,2025-11-12,C0227,P024,ST020,1,3505.92,0.0,2998.79
S000427,2026-04-27,C0251,P073,ST015,1,1823.03,0.02,1242.22
S000428,2026-10-10,C0172,P084,ST008,4,5693.55,0.1,4325.72
S000429,2025-08-13,C0821,P021,ST013,1,3376.18,0.1,2771.37
S000430,2025-07-30,C0055,P039,ST002,1,2662.93,0.05,2144.94
S000431,2025-03-31,C0674,P057,ST014,6,6549.39,0.1,5530.0
S000432,2025-09-19,C0169,P016,ST002,1,9701.93,0.0,6754.56
S000433,2026-11-19,C0675,P073,ST003,5,1578.56,0.0,1242.22
S000434,2025-12-25,C0725,P062,ST001,1,3174.98,0.05,2627.77
S000435,2025-04-07,C0209,P088,ST016,6,6997.16,0.02,5917.07
S000436,2025-10-01,C0631,P035,ST001,2,737.28,0.0,516.87
S000437,2026-02-04,C0268,P076,ST022,6,9889.07,0.15,6054.39
S000438,2025-11-10,C0124,P004,ST001,3,11691.2,0.0,8062.0
S000439,2026-01-12,C0471,P024,ST010,2,4065.74,0.05,2998.79
S000440,2026-11-26,C0410,P061,ST012,2,8865.32,0.0,5605.37
S000441,2025-06-17,C0510,P033,ST002,2,12963.82,0.0,9814.74
S000442,2026-05-17,C0354,P046,ST007,2,8824.94,0.02,7655.82
S000443,2025-01-28,C0099,P026,ST003,3,5379.05,0.0,3556.26
S000444,2026-04-14,C0359,P076,ST007,2,9859.24,0.0,6054.39
S000445,2026-09-26,C0142,P041,ST005,6,2505.44,0.0,2039.67
S000446,2025-05-19,C0643,P024,ST012,5,4423.46,0.05,2998.79
S000447,2026-06-19,C0738,P083,ST009,7,10986.74,0.05,7077.47
S000448,2026-06-20,C0335,P085,ST005,3,9791.89,0.0,7193.26
S000449,2026-02-05,C0508,P004,ST012,3,13026.17,0.05,8062.0
S000450,2025-01-03,C0586,P083,ST001,3,10158.07,0.1,7077.47
S000451,2026-09-12,C0630,P055,ST017,6,12435.2,0.05,9400.32
S000452,2025-12-02,C0973,P036,ST017,4,1760.78,0.02,1308.06
S000453,2026-07-27,C0219,P090,ST011,5,1624.87,0.02,1222.08
S000454,2026-05-31,C0439,P003,ST025,1,13426.98,0.05,9496.36
S000455,2026-03-27,C0650,P018,ST017,1,5769.29,0.0,3821.41
S000456,2026-06-16,C0615,P071,ST018,5,11166.89,0.0,7113.15
S000457,2026-10-04,C0553,P044,ST005,7,6418.31,0.05,4727.0
S000458,2025-02-02,C0189,P089,ST016,4,15539.46,0.02,9447.14
S000459,2025-11-05,C0337,P051,ST013,4,13368.64,0.05,10925.82
S000460,2025-05-16,C0411,P008,ST010,3,8081.43,0.05,6932.71
S000461,2026-01-15,C0503,P068,ST001,3,12614.64,0.0,8703.69
S000462,2025-10-06,C0174,P060,ST007,5,16259.58,0.0,10855.58
S000463,2026-01-30,C0418,P041,ST011,8,2921.88,0.0,2039.67
S000464,2025-06-07,C0458,P059,ST015,1,1925.63,0.0,1382.59
S000465,2025-06-16,C0461,P040,ST012,4,8561.31,0.05,6137.28
S000466,2026-10-25,C0227,P040,ST021,3,7288.29,0.02,6137.28
S000467,2026-08-26,C0111,P076,ST017,4,8900.17,0.0,6054.39
S000468,2026-02-18,C0009,P016,ST011,7,8331.88,0.0,6754.56
S000469,2025-07-06,C0645,P087,ST024,3,15419.67,0.05,11513.07
S000470,2026-03-26,C0195,P042,ST005,4,11201.67,0.1,8431.76
S000471,2026-02-28,C0990,P059,ST023,7,1923.32,0.0,1382.59
S000472,2025-03-22,C0861,P041,ST003,2,2401.01,0.05,2039.67
S000473,2026-06-10,C0397,P076,ST012,2,9387.56,0.0,6054.39
S000474,2025-02-24,C0033,P074,ST005,4,6474.35,0.05,5135.74
S000475,2026-08-22,C0066,P004,ST001,4,10118.48,0.05,8062.0
S000476,2026-06-15,C0748,P039,ST005,1,3292.22,0.0,2144.94
S000477,2026-07-07,C0452,P008,ST010,8,9916.3,0.02,6932.71
S000478,2026-09-05,C0953,P025,ST006,3,1491.79,0.05,935.06
S000479,2026-10-20,C0867,P082,ST024,8,13520.32,0.05,11120.16
S000480,2026-12-25,C0804,P085,ST008,6,9275.21,0.1,7193.26
S000481,2026-08-20,C0925,P045,ST006,7,4668.58,0.05,3792.77
S000482,2026-01-16,C0084,P007,ST022,6,8882.65,0.0,5642.26
S000483,2025-01-26,C0877,P015,ST018,3,12533.23,0.0,7707.94
S000484,2026-09-10,C0680,P001,ST004,5,3679.42,0.05,2598.92
S000485,2026-10-05,C0643,P055,ST013,8,12589.41,0.1,9400.32
S000486,2025-06-18,C0127,P055,ST007,5,11676.55,0.05,9400.32
S000487,2026-06-30,C0272,P037,ST015,1,11956.89,0.1,8737.72
S000488,2025-07-02,C0529,P042,ST007,4,12842.72,0.02,8431.76
S000489,2025-07-13,C0570,P031,ST011,4,12139.14,0.1,8055.68
S000490,2025-04-21,C0926,P009,ST025,8,2604.03,0.0,1892.61
S000491,2026-10-03,C0952,P086,ST016,4,723.8,0.05,517.95
S000492,2026-06-15,C0782,P056,ST023,8,13284.34,0.02,8673.46
S000493,2026-07-25,C0888,P045,ST007,3,6149.53,0.02,3792.77
S000494,2025-08-28,C0477,P051,ST021,3,16057.72,0.02,10925.82
S000495,2025-11-12,C0951,P079,ST004,8,2001.59,0.0,1464.98
S000496,2025-09-20,C0569,P011,ST010,6,12889.65,0.0,8103.73
S000497,2025-08-16,C0317,P064,ST025,7,8835.57,0.0,7055.83
S000498,2025-07-27,C0872,P023,ST017,3,14197.43,0.05,10277.49
S000499,2025-04-11,C0381,P060,ST022,4,13424.7,0.1,10855.58
S000500,2026-07-04,C0298,P013,ST013,2,11289.15,0.0,6891.52
S000501,2025-11-02,C0576,P057,ST004,8,6728.21,0.05,5530.0
S000502,2025-08-21,C0754,P042,ST002,7,10352.15,0.05,8431.76
S000503,2026-01-29,C0892,P015,ST021,3,8873.42,0.02,7707.94
S000504,2025-06-01,C0170,P011,ST004,6,13218.05,0.0,8103.73
S000505,2025-11-29,C0168,P020,ST017,4,8229.7,0.02,5381.43
S000506,2025-01-14,C0950,P047,ST013,5,5530.93,0.02,4501.3
S000507,2025-08-21,C0136,P080,ST006,5,9448.79,0.02,7154.82
S000508,2026-05-20,C0661,P038,ST018,7,6756.12,0.0,5677.06
S000509,2025-07-27,C0222,P036,ST003,2,1593.52,0.02,1308.06
S000510,2025-12-07,C0394,P029,ST015,1,10928.81,0.05,6795.13
S000511,2026-04-15,C0104,P046,ST010,7,12074.5,0.05,7655.82
S000512,2025-08-18,C0490,P063,ST019,8,6032.75,0.05,3844.99
S000513,2026-09-15,C0026,P014,ST006,2,12789.38,0.05,9238.74
S000514,2026-05-19,C0811,P011,ST010,3,10472.65,0.02,8103.73
S000515,2025-11-17,C0267,P061,ST007,8,7769.15,0.05,5605.37
S000516,2026-06-30,C0499,P009,ST021,6,2389.39,0.05,1892.61
S000517,2025-08-31,C0697,P024,ST018,1,4731.06,0.0,2998.79
S000518,2026-02-10,C0756,P056,ST022,8,13731.14,0.02,8673.46
S000519,2025-02-15,C0724,P090,ST016,6,1475.68,0.0,1222.08
S000520,2026-02-19,C0802,P024,ST023,4,3818.68,0.0,2998.79
S000521,2026-05-23,C0096,P042,ST019,8,12794.88,0.15,8431.76
S000522,2026-09-27,C0902,P082,ST019,3,16452.61,0.0,11120.16
S000523,2025-07-17,C0381,P024,ST025,6,4721.83,0.0,2998.79
S000524,2026-05-01,C0860,P009,ST009,1,2594.75,0.02,1892.61
S000525,2025-05-15,C0238,P053,ST010,6,4431.69,0.05,3373.97
S000526,2026-10-30,C0872,P083,ST014,7,8283.23,0.1,7077.47
S000527,2025-07-02,C0671,P053,ST002,8,5206.69,0.0,3373.97
S000528,2026-02-25,C0193,P019,ST020,7,749.68,0.02,612.11
S000529,2026-04-10,C0911,P059,ST019,7,1800.1,0.1,1382.59
S000530,2025-06-03,C0475,P033,ST007,1,12364.54,0.0,9814.74
S000531,2025-04-15,C0185,P028,ST025,3,11290.39,0.0,8027.52
S000532,2025-01-20,C0324,P039,ST008,8,3222.38,0.0,2144.94
S000533,2026-01-01,C0508,P016,ST012,4,9750.43,0.02,6754.56
S000534,2025-03-31,C0772,P025,ST024,8,1190.65,0.1,935.06
S000535,2026-06-08,C0700,P024,ST013,1,3501.88,0.05,2998.79
S000536,2026-09-10,C0712,P086,ST002,3,819.27,0.0,517.95
S000537,2025-03-03,C0928,P008,ST021,7,9293.24,0.1,6932.71
S000538,2025-04-27,C0159,P053,ST018,8,4267.62,0.02,3373.97
S000539,2025-12-11,C0127,P011,ST009,5,11094.73,,8103.73
S000540,2026-11-21,C0567,P069,ST018,5,7768.44,0.1,5327.09
S000541,2025-08-03,C0040,P048,ST018,8,1859.93,0.02,1279.89
S000542,2026-04-16,C0612,P018,ST006,4,5842.2,0.1,3821.41
S000543,2025-01-11,C0368,P074,ST024,8,7830.29,0.0,5135.74
S000544,2026-03-16,C0516,P067,ST009,3,10553.0,0.1,9162.6
S000545,2026-09-13,C0323,P047,ST022,6,6736.14,0.02,4501.3
S000546,2025-07-05,C0804,P089,ST008,8,12513.13,0.0,9447.14
S000547,2026-10-17,C0429,P009,ST007,1,2192.99,0.0,1892.61
S000548,2025-10-15,C0268,P035,ST025,2,783.62,0.0,516.87
S000549,2026-03-21,C0101,P020,ST022,5,6215.84,0.05,5381.43
S000550,2025-03-21,C0256,P039,ST011,5,2586.39,0.15,2144.94
S000551,2026-06-12,C0289,P038,ST004,2,7223.74,0.0,5677.06
S000552,2026-09-14,C0783,P031,ST015,3,9275.6,0.02,8055.68
S000553,2026-03-27,C0192,P082,ST001,8,16029.79,0.0,11120.16
S000554,2026-04-14,C0744,P060,ST010,6,12812.1,0.1,10855.58
S000555,2026-04-19,C0225,P072,ST015,4,9549.77,0.05,7885.7
S000556,2025-07-11,C0792,P005,ST009,4,9917.16,0.05,8535.69
S000557,2026-03-10,C0746,P031,ST006,6,9666.63,0.0,8055.68
S000558,2026-04-04,C0029,P085,ST008,8,9392.18,0.05,7193.26
S000559,2026-03-01,C0645,P061,ST025,5,7906.15,0.02,5605.37
S000560,2026-01-19,C0611,P071,ST004,8,10982.86,0.02,7113.15
S000561,2025-11-02,C0719,P080,ST009,3,11267.36,0.0,7154.82
S000562,2025-04-10,C0708,P072,ST018,7,10949.28,0.0,7885.7
S000563,2026-10-10,C0012,P034,ST022,2,3107.78,0.02,2211.93
S000564,2025-08-23,C0650,P004,ST017,2,11027.56,0.1,8062.0
S000565,2026-04-19,C0099,P042,ST001,5,13439.01,0.05,8431.76
S000566,2026-04-28,C0803,P049,ST001,2,2170.75,0.1,1636.57
S000567,2026-08-10,C0372,P051,ST023,4,15028.83,0.0,10925.82
S000568,2025-12-14,C0864,P080,ST005,7,9860.24,0.0,7154.82
S000569,2026-06-15,C0516,P012,ST009,4,8263.46,0.0,5785.38
S000570,2026-06-11,C0612,P044,ST008,8,5725.33,0.02,4727.0
S000571,2026-10-13,C0436,P016,ST013,4,9814.3,0.0,6754.56
S000572,2026-01-24,C0133,P056,ST004,7,11324.88,0.05,8673.46
S000573,2025-01-29,C0349,P076,ST016,6,9507.14,0.05,6054.39
S000574,2026-06-25,C0442,P076,ST010,4,8109.95,0.02,6054.39
S000575,2025-02-21,C0305,P039,ST004,1,2503.76,0.0,2144.94
S000576,2025-10-12,C0749,P007,ST004,5,8762.9,0.02,5642.26
S000577,2026-07-10,C0221,P072,ST022,4,12920.74,0.0,7885.7
S000578,2025-03-13,C0618,P020,ST023,7,7081.68,0.05,5381.43
S000579,2025-04-09,C0337,P006,ST010,7,11284.07,0.0,9423.57
S000580,2025-01-07,C0606,P008,ST010,5,9551.41,0.05,6932.71
S000581,2025-05-17,C0422,P025,ST001,1,1500.76,0.02,935.06
S000582,2026-07-22,C0079,P033,ST022,7,15630.81,0.02,9814.74
S000583,2026-10-18,C0953,P004,ST007,3,12938.98,0.05,8062.0
S000584,2026-03-08,C0320,P073,ST017,6,1945.36,0.02,1242.22
S000585,2025-12-21,C0254,P036,ST021,1,1885.56,0.02,1308.06
S000586,2025-09-12,C0980,P005,ST023,5,11459.9,0.02,8535.69
S000587,2025-02-10,C0213,P032,ST014,5,6735.23,0.02,5025.05
S000588,2026-06-12,C0577,P027,ST015,1,5467.01,0.02,3699.73
S000589,2025-03-11,C0643,P065,ST012,6,3660.8,0.02,2327.08
S000590,2026-07-08,C0306,P007,ST020,6,8129.95,0.05,5642.26
S000591,2025-05-25,C0458,P070,ST014,8,10881.52,0.0,7620.88
S000592,2025-05-19,C0418,P029,ST013,6,9489.64,0.02,6795.13
S000593,2025-01-16,C0270,P070,ST023,7,12384.13,0.02,7620.88
S000594,2026-01-20,C0799,P069,ST022,2,6887.37,0.0,5327.09
S000595,2025-03-17,C0715,P046,ST003,4,11231.8,0.0,7655.82
S000596,2025-05-21,C0119,P003,ST004,8,14046.26,0.1,9496.36
S000597,2025-08-23,C0461,P004,ST013,7,11521.92,0.0,8062.0
S000598,2026-02-24,C0865,P066,ST017,5,15703.33,0.02,10315.22
S000599,2026-03-02,C0160,P024,ST016,7,4049.45,0.0,2998.79
S000600,2026-12-12,C0060,P022,ST007,6,8290.88,0.1,5050.21
S000601,2026-06-15,C0498,P090,ST018,1,1612.69,0.05,1222.08
S000602,2026-06-12,C0075,P055,ST020,2,12772.87,0.0,9400.32
S000603,2025-10-12,C0363,P090,ST024,7,1838.76,0.02,1222.08
S000604,2025-09-28,C0148,P003,ST009,3,12028.9,0.0,9496.36
S000605,2026-03-14,C0233,P011,ST006,3,12989.29,0.0,8103.73
S000606,2025-06-08,C0305,P042,ST003,5,11191.11,0.02,8431.76
S000607,2026-05-24,C0493,P059,ST002,6,2060.73,0.05,1382.59
S000608,2026-02-16,C0453,P012,ST008,3,7308.19,0.02,5785.38
S000609,2026-11-19,C0879,P030,ST001,6,11394.2,0.0,9460.8
S000610,2026-05-10,C0676,P044,ST022,4,7331.16,0.1,4727.0
S000611,2026-06-18,C0894,P039,ST024,6,3119.4,0.05,2144.94
S000612,2025-07-12,C0612,P043,ST007,3,6491.26,0.0,5492.34
S000613,2025-06-12,C0099,P012,ST004,7,6693.24,0.05,5785.38
S000614,2026-11-08,C0932,P037,ST014,3,12351.2,0.05,8737.72
S000615,2026-09-05,C0085,P043,ST008,6,8363.06,0.05,5492.34
S000616,2026-08-20,C0994,P060,ST021,3,16538.97,0.05,10855.58
S000617,2026-02-23,C0358,P067,ST017,1,14594.85,0.0,9162.6
S000618,2026-07-02,C0651,P009,ST002,3,2739.14,0.05,1892.61
S000619,2025-05-01,C0568,P038,ST020,4,7476.26,0.0,5677.06
S000620,2026-01-07,C0261,P047,ST009,8,5871.88,0.15,4501.3
S000621,2026-05-27,C0431,P066,ST007,8,15456.69,0.05,10315.22
S000622,2026-02-23,C0690,P002,ST002,8,481.79,0.0,336.51
S000623,2026-10-01,C0267,P064,ST007,8,10049.45,0.05,7055.83
S000624,2025-12-27,C0400,P070,ST025,7,11521.0,0.05,7620.88
S000625,2026-12-14,C0852,P081,ST018,8,3682.76,0.0,2254.47
S000626,2026-03-11,C0663,P039,ST023,6,2978.49,0.0,2144.94
S000627,2026-12-09,C0186,P033,ST014,2,13037.86,0.0,9814.74
S000628,2026-10-26,C0567,P040,ST020,4,7352.15,0.05,6137.28
S000629,2025-06-16,C0857,P016,ST014,5,9683.87,0.05,6754.56
S000630,2026-03-13,C0380,P064,ST023,2,11470.03,0.05,7055.83
S000631,2026-08-24,C0690,P074,ST001,7,7924.54,0.05,5135.74
S000632,2025-05-24,C0952,P004,ST016,8,10377.45,0.05,8062.0
S000633,2026-12-29,C0962,P057,ST008,2,6510.31,0.0,5530.0
S000634,2026-03-13,C0094,P084,ST015,2,5531.84,0.1,4325.72
S000635,2025-07-03,C0819,P072,ST013,2,11966.33,0.02,7885.7
S000636,2026-09-04,C0878,P047,ST023,6,6849.07,0.1,4501.3
S000637,2026-01-12,C0211,P048,ST015,1,1762.7,0.05,1279.89
S000638,2026-10-12,C0056,P023,ST003,1,14533.87,0.0,10277.49
S000639,2026-11-02,C0610,P001,ST025,4,3305.03,0.1,2598.92
S000640,2026-06-09,C0406,P048,ST013,1,1489.11,0.05,1279.89
S000641,2026-01-08,C0512,P089,ST025,7,13144.3,0.0,9447.14
S000642,2025-09-04,C0536,P025,ST006,5,1192.7,0.05,935.06
S000643,2026-12-20,C0816,P001,ST023,5,3261.54,0.0,2598.92
S000644,2025-06-17,C0204,P046,ST014,6,9197.3,0.05,7655.82
S000645,2025-07-10,C0237,P084,ST023,1,5401.52,0.0,4325.72
S000646,2026-04-27,C0238,P009,ST012,8,3087.17,0.02,1892.61
S000647,2025-08-28,C0440,P046,ST009,4,12554.25,0.0,7655.82
S000648,2025-08-01,C0343,P089,ST014,4,11454.96,0.02,9447.14
S000649,2025-08-20,C0909,P013,ST022,8,9326.42,0.0,6891.52
S000650,2026-03-03,C0012,P007,ST022,3,6663.03,0.02,5642.26
S000651,2025-04-02,C0902,P065,ST021,5,3172.99,0.05,2327.08
S000652,2026-11-23,C0658,P071,ST003,2,9259.84,0.02,7113.15
S000653,2025-07-02,C0391,P042,ST020,7,13884.86,0.0,8431.76
S000654,2025-06-16,C0936,P069,ST008,7,8360.58,0.05,5327.09
S000655,2026-10-06,C0927,P057,ST006,6,8421.32,0.0,5530.0
S000656,2026-07-07,C0152,P089,ST003,3,13130.79,0.05,9447.14
S000657,2026-01-27,C0490,P070,ST021,8,9768.02,0.02,7620.88
S000658,2026-05-09,C0367,P008,ST008,2,8008.13,0.0,6932.71
S000659,2026-08-13,C0838,P052,ST007,7,10888.16,0.0,8471.56
S000660,2025-02-15,C0670,P089,ST024,5,12458.32,0.0,9447.14
S000661,2026-11-11,C0571,P053,ST024,6,4776.44,0.05,3373.97
S000662,2026-05-11,C0891,P053,ST015,4,5044.13,0.0,3373.97
S000663,2025-08-03,C0724,P036,ST017,6,2129.21,0.1,1308.06
S000664,2025-01-05,C0340,P088,ST006,8,7742.86,0.02,5917.07
S000665,2026-09-09,C0445,P028,ST022,8,11903.16,0.0,8027.52
S000666,2025-11-25,C0437,P003,ST025,3,14134.26,0.0,9496.36
S000667,2025-12-23,C0324,P065,ST006,7,3167.18,0.05,2327.08
S000668,2025-04-25,C0751,P037,ST007,1,13770.63,0.05,8737.72
S000669,2025-04-18,C0375,P069,ST009,3,7726.65,0.05,5327.09
S000670,2026-06-16,C0729,P003,ST003,8,13667.88,0.05,9496.36
S000671,2025-04-15,C0366,P078,ST019,7,2428.46,0.0,1948.16
S000672,2026-11-28,C0603,P032,ST025,4,7212.76,0.05,5025.05
S000673,2025-01-16,C0051,P038,ST024,3,7087.24,0.02,5677.06
S000674,2026-06-09,C0005,P017,ST012,5,9703.56,0.05,6820.68
S000675,2025-05-18,C0851,P033,ST017,2,11853.68,0.15,9814.74
S000676,2025-01-05,C0935,P053,ST025,3,4316.75,0.02,3373.97
S000677,2025-10-09,C0366,P033,ST018,2,13263.62,0.0,9814.74
S000678,2025-02-19,C0321,P028,ST017,2,11876.07,0.02,8027.52
S000679,2025-12-14,C0699,P050,ST007,1,17882.82,0.1,11552.3
S000680,2025-12-26,C0168,P037,ST016,8,13127.54,0.05,8737.72
S000681,2025-03-07,C0364,P031,ST010,8,13220.2,0.05,8055.68
S000682,2025-01-05,C0414,P056,ST025,5,10150.23,0.0,8673.46
S000683,2025-09-17,C0545,P047,ST016,8,6659.09,0.05,4501.3
S000684,2026-07-29,C0783,P079,ST014,1,2190.79,0.05,1464.98
S000685,2026-11-08,C0179,P018,ST007,3,4773.21,0.02,3821.41
S000686,2025-06-06,C0135,P047,ST020,6,5412.99,0.0,4501.3
S000687,2025-06-22,C0866,P018,ST008,7,4973.56,0.0,3821.41
S000688,2026-12-23,C0205,P059,ST020,3,2008.8,0.05,1382.59
S000689,2026-11-29,C0544,P057,ST010,7,8700.06,0.05,5530.0
S000690,2025-12-18,C0283,P042,ST003,6,13153.82,0.02,8431.76
S000691,2026-05-27,C0151,P080,ST025,1,11042.59,0.05,7154.82
S000692,2025-05-24,C0505,P047,ST016,5,7097.22,0.05,4501.3
S000693,2026-05-04,C0566,P005,ST014,3,13691.42,0.05,8535.69
S000694,2025-11-24,C0060,P068,ST009,8,13606.77,0.02,8703.69
S000695,2025-06-02,C0753,P051,ST001,2,14314.89,0.05,10925.82
S000696,2025-02-09,C0933,P062,ST010,3,4151.91,0.1,2627.77
S000697,2025-09-09,C0879,P022,ST001,7,7718.85,0.02,5050.21
S000698,2026-06-03,C0653,P049,ST009,5,2487.4,0.05,1636.57
S000699,2025-02-06,C0712,P015,ST003,7,12457.88,0.1,7707.94
S000700,2025-04-07,C0793,P085,ST009,1,10337.69,0.0,7193.26
S000701,2025-05-17,C0215,P025,ST010,2,1142.85,0.05,935.06
S000702,2026-08-29,C0973,P058,ST016,6,4102.8,0.1,3448.84
S000703,2025-10-19,C0214,P042,ST017,7,13402.47,0.02,8431.76
S000704,2026-04-27,C0540,P073,ST009,4,1473.64,0.05,1242.22
S000705,2026-07-18,C0144,P036,ST004,2,1687.42,0.02,1308.06
S000706,2025-10-10,C0609,P029,ST019,3,8400.52,0.1,6795.13
S000707,2025-01-19,C0027,P042,ST025,6,9896.7,0.0,8431.76
S000708,2025-08-27,C0410,P088,ST013,8,8966.46,0.0,5917.07
S000709,2025-05-02,C0401,P039,ST025,2,2923.93,0.0,2144.94
S000710,2025-07-22,C0861,P039,ST003,3,3172.33,0.02,2144.94
S000711,2026-11-11,C0200,P058,ST023,8,4194.04,0.1,3448.84
S000712,2025-12-23,C0576,P045,ST004,3,6026.57,0.0,3792.77
S000713,2025-09-20,C0737,P049,ST008,1,2272.16,0.0,1636.57
S000714,2025-09-06,C0146,P008,ST008,1,8519.08,0.1,6932.71
S000715,2026-05-24,C0160,P045,ST015,8,5705.12,0.0,3792.77
S000716,2025-10-08,C0276,P030,ST001,6,13146.09,0.05,9460.8
S000717,2026-06-05,C0380,P075,ST023,4,883.61,0.0,738.97
S000718,2025-05-15,C0771,P040,ST021,8,9897.74,0.0,6137.28
S000719,2025-02-01,C0881,P049,ST022,1,2330.77,0.0,1636.57
S000720,2026-08-24,C0073,P087,ST002,8,15691.18,0.02,11513.07
S000721,2026-02-01,C0607,P035,ST009,6,610.61,0.0,516.87
S000722,2026-11-21,C0792,P038,ST006,5,6893.47,0.0,5677.06
S000723,2025-12-31,C0898,P024,ST006,2,3772.61,0.05,2998.79
S000724,2025-01-11,C0867,P087,ST023,8,15484.58,0.0,11513.07
S000725,2026-03-17,C0200,P070,ST025,8,9734.8,0.0,7620.88
S000726,2026-01-28,C0499,P020,ST019,5,6225.45,0.1,5381.43
S000727,2026-07-01,C0896,P054,ST015,5,17834.88,0.05,11637.82
S000728,2025-06-04,C0083,P015,ST019,5,11400.79,0.05,7707.94
S000729,2025-11-22,C0136,P079,ST006,6,1755.43,0.0,1464.98
S000730,2025-12-03,C0213,P012,ST014,3,8089.14,0.05,5785.38
S000731,2025-12-24,C0680,P090,ST005,5,1771.64,0.1,1222.08
S000732,2025-04-28,C0841,P052,ST024,6,12772.96,0.0,8471.56
S000733,2026-10-05,C0415,P040,ST001,8,8155.69,0.0,6137.28
